@relation Output_Experiment2_5000_incremental

@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {class1,class2}

@data
0.364763,4.75984,class1
8.39707,8.33473,class2
2.04297,2.73738,class1
6.18831,10.9655,class2
6.39316,7.46217,class2
2.28837,4.58242,class1
0.478948,4.05596,class1
1.22624,1.37008,class1
2.01926,4.38067,class1
1.50196,3.97822,class1
2.66781,3.54124,class1
1.82351,2.2164,class1
0.596418,6.89835,class1
1.90535,0.981151,class1
8.40156,8.94087,class2
6.13657,7.98343,class2
2.16023,3.51991,class1
1.69647,3.89774,class1
7.32167,7.85975,class2
2.86708,1.89122,class1
6.70465,8.23331,class2
0.749321,1.00571,class1
7.74929,7.01141,class2
3.24245,2.79397,class1
4.97384,9.39111,class2
2.17325,3.8207,class1
2.44106,4.41736,class1
2.34127,1.62153,class1
7.31619,7.09031,class2
7.23462,8.46795,class2
0.494875,2.82273,class1
6.93585,7.16439,class2
2.35032,3.17118,class1
0.0554819,2.29159,class1
6.68081,7.72959,class2
2.11022,3.49694,class1
1.31323,3.64502,class1
1.7685,1.64484,class1
8.54519,8.43273,class2
2.90004,2.32267,class1
8.02234,8.83068,class2
1.62345,2.43942,class1
2.12123,1.64942,class1
1.14316,3.41889,class1
0.963789,2.33163,class1
2.99025,0.802628,class1
6.01746,10.3568,class2
1.33865,5.12959,class1
2.98738,0.849245,class1
1.20766,4.32341,class1
3.62448,3.94975,class1
6.3808,6.10748,class2
6.16812,6.86462,class2
4.21816,9.57564,class2
1.89776,0.868575,class1
6.30299,9.05062,class2
2.19093,1.56845,class1
2.85799,2.15114,class1
0.288559,1.46539,class1
6.62221,6.47657,class2
7.69516,9.55873,class2
7.33836,12.6002,class2
5.27953,5.30773,class2
7.30778,8.55393,class2
1.00788,0.476428,class1
7.02398,6.52737,class2
6.49571,7.74544,class2
2.71744,4.5506,class1
1.65537,4.23885,class1
6.39044,10.8693,class2
1.34318,3.9723,class1
6.30381,6.96532,class2
5.60756,9.10261,class2
5.21299,11.2164,class2
-0.328955,3.38172,class1
1.64931,1.71045,class1
0.580652,0.44425,class1
3.6141,3.51734,class1
1.07004,3.27133,class1
0.023757,2.53013,class1
7.43782,10.1246,class2
6.34199,8.83928,class2
1.10392,6.29609,class1
7.07814,7.29453,class2
2.03622,2.2689,class1
8.70019,8.74149,class2
8.09097,5.01711,class2
6.26648,6.98166,class2
1.38726,4.8761,class1
6.2363,6.12294,class2
7.50142,7.57083,class2
1.02576,1.62059,class1
1.38962,4.07684,class1
1.3064,2.74953,class1
3.6519,3.6494,class1
1.2147,1.39982,class1
2.15584,3.72411,class1
8.35631,7.87759,class2
3.11016,5.34845,class1
6.33391,10.9931,class2
7.56268,7.49208,class2
6.10856,8.34636,class2
6.05045,9.88346,class2
2.90258,2.67082,class1
2.6124,2.77989,class1
7.95241,9.29937,class2
6.23652,8.76766,class2
1.71332,3.77018,class1
1.52113,3.47997,class1
7.00566,6.5979,class2
2.00633,2.87413,class1
2.61569,4.02894,class1
2.5353,0.751766,class1
1.98597,3.38202,class1
3.44703,1.47556,class1
6.2524,5.25165,class2
6.66374,5.87574,class2
4.03126,5.60957,class1
5.81454,8.45279,class2
7.2401,7.5598,class2
1.89855,2.70294,class1
2.54096,3.02564,class1
3.21782,6.06172,class1
1.08818,2.21982,class1
8.35871,9.35312,class2
7.12133,10.6445,class2
1.06175,3.10427,class1
2.16304,1.96216,class1
1.76605,0.426908,class1
2.22906,2.07919,class1
2.85354,2.55849,class1
2.60004,5.31876,class1
1.04909,3.82039,class1
7.29438,8.64433,class2
5.67863,8.83072,class2
6.48323,7.32738,class2
5.79698,6.99282,class2
6.41039,9.56086,class2
4.50675,6.36805,class2
8.24587,8.4224,class2
7.0238,6.58373,class2
7.10338,8.76192,class2
1.61377,2.85645,class1
2.34928,2.77387,class1
8.50136,7.98017,class2
3.32439,4.26982,class1
2.86126,3.44326,class1
1.81297,3.22753,class1
9.02837,6.13615,class2
1.08464,2.09683,class1
7.30077,9.37911,class2
2.19597,3.46393,class1
2.42824,3.54722,class1
9.23186,6.73785,class2
2.08461,3.94819,class1
2.27015,3.80902,class1
7.35646,7.58527,class2
1.82211,2.37745,class1
5.83661,9.73311,class2
2.01709,2.02993,class1
8.09464,7.97471,class2
1.61805,3.97101,class1
9.03044,9.12031,class2
8.03496,6.06794,class2
7.91646,9.19406,class2
6.98709,6.68734,class2
7.1783,8.04425,class2
2.14034,2.01372,class1
-0.0810495,3.41352,class1
7.6913,8.42942,class2
2.2296,4.43761,class1
3.59079,1.58915,class1
2.23463,1.7247,class1
6.54261,9.63816,class2
0.484141,2.23934,class1
6.59647,8.94278,class2
7.4659,7.88151,class2
6.09589,6.37597,class2
1.22158,1.33924,class1
6.51371,5.72083,class2
2.42359,2.35738,class1
1.48749,1.19397,class1
1.11198,5.42984,class1
3.20078,1.64225,class1
1.83153,2.82427,class1
1.79636,2.20024,class1
7.7692,7.79026,class2
7.08784,7.13963,class2
7.92029,10.2868,class2
0.990438,1.14965,class1
2.09231,2.37329,class1
8.02359,8.36513,class2
6.10669,9.70155,class2
2.57537,3.17433,class1
0.709874,0.546847,class1
2.33224,3.50144,class1
0.51692,5.87707,class1
5.80741,9.71545,class2
6.84941,7.41843,class2
3.54214,4.00046,class1
8.16365,7.2625,class2
1.23515,5.01134,class1
7.55876,9.24397,class2
0.580101,3.98343,class1
7.68404,6.92057,class2
7.73815,8.55063,class2
2.43865,5.00723,class1
2.14828,2.21459,class1
1.85673,4.50912,class1
6.77435,9.71172,class2
7.49498,8.74503,class2
-0.508804,-0.353448,class1
4.11499,3.56306,class1
6.86884,6.96053,class2
1.93305,4.21277,class1
6.98031,8.98907,class2
6.53095,7.29898,class2
2.29821,1.53805,class1
6.95834,7.11056,class2
1.57786,2.49133,class1
0.734692,4.21587,class1
6.43508,8.33324,class2
2.22261,3.03916,class1
6.64899,6.9806,class2
6.32246,7.5264,class2
1.30964,2.63778,class1
2.1837,1.30596,class1
6.14601,8.95497,class2
5.82955,8.55614,class2
2.78467,4.39845,class1
6.44952,9.52644,class2
1.65379,4.44531,class1
7.57093,10.8321,class2
0.979736,2.69482,class1
7.08181,8.24353,class2
1.93165,2.89167,class1
5.39786,7.78324,class2
6.24596,8.84206,class2
1.33384,2.03023,class1
7.05926,10.3854,class2
7.3079,7.35844,class2
2.87763,2.93514,class1
7.32323,9.48643,class2
5.21946,8.28448,class2
1.98636,4.10572,class1
6.59139,8.19375,class2
1.97554,2.51962,class1
7.51356,5.38071,class2
6.18829,10.1441,class2
2.79612,4.02418,class1
2.64831,5.28054,class1
6.5318,9.41219,class2
2.98362,1.15309,class1
1.66511,3.13623,class1
1.95441,2.55095,class1
2.68087,5.24717,class1
8.58475,7.17857,class2
8.98441,6.26777,class2
1.54645,4.29346,class1
6.6634,9.27033,class2
8.40404,11.0141,class2
7.28371,7.60998,class2
1.88728,0.73087,class1
8.37646,6.54345,class2
6.36431,7.66466,class2
1.15527,3.01516,class1
1.17171,0.823998,class1
7.98281,7.15761,class2
2.10002,2.48741,class1
1.77668,0.351143,class1
6.54005,9.84813,class2
1.67292,3.2027,class1
6.29414,8.87001,class2
1.64211,3.0859,class1
2.66014,4.7934,class1
1.42284,2.41357,class1
5.33419,9.31983,class2
1.3799,2.48661,class1
2.03776,2.69556,class1
-0.203264,2.15915,class1
2.35765,4.33629,class1
8.02161,5.27012,class2
7.65878,6.91812,class2
7.38006,7.61037,class2
6.63471,8.58615,class2
7.452,7.33042,class2
6.04285,9.32168,class2
1.30522,1.51136,class1
4.68303,5.96976,class1
7.96122,7.15223,class2
3.86641,4.19548,class1
3.04331,2.92871,class1
2.66112,3.20424,class1
5.76154,8.32086,class2
1.4422,4.17047,class1
3.03848,0.859109,class1
6.13849,7.45738,class2
1.85619,2.96701,class1
1.75855,1.92535,class1
2.11015,1.8164,class1
5.34182,8.32264,class2
2.51682,1.61379,class1
0.72316,2.4042,class1
3.13055,4.1662,class1
2.58702,1.57165,class1
2.35512,1.34049,class1
1.09535,2.72944,class1
1.77037,3.08008,class1
2.23792,4.61726,class1
1.06047,2.52093,class1
1.28926,2.8935,class1
6.96845,9.98113,class2
0.538558,2.81948,class1
6.48242,7.87345,class2
6.69458,6.65432,class2
2.1578,6.1113,class1
1.45087,4.63787,class1
1.25659,3.53825,class1
6.61997,6.10191,class2
6.70668,8.52121,class2
1.01873,1.73572,class1
3.28283,1.51703,class1
7.70899,5.40325,class2
0.899321,4.31281,class1
3.82575,4.13653,class1
5.96216,6.67427,class2
2.67775,3.43195,class1
1.36575,3.49813,class1
1.62878,3.44517,class1
7.68719,9.75072,class2
1.79029,2.11686,class1
-0.487824,5.06374,class1
5.11152,7.55437,class2
5.29421,8.29876,class2
1.98167,3.83542,class1
0.782553,3.15931,class1
7.83351,7.08189,class2
9.2555,9.35843,class2
2.00359,3.65283,class1
8.11462,6.89787,class2
1.88616,3.92624,class1
2.73005,3.51146,class1
6.52403,7.66236,class2
6.64718,9.53025,class2
7.87436,7.53344,class2
4.42446,1.92711,class1
1.5635,3.83967,class1
2.50127,3.20042,class1
1.90225,2.14245,class1
3.53263,3.62159,class1
2.51973,0.846933,class1
6.07991,9.03781,class2
8.11786,7.18145,class2
1.97599,3.69569,class1
1.01665,5.40664,class1
2.99233,2.07343,class1
3.07495,2.21014,class1
3.27495,3.01736,class1
2.63291,3.82454,class1
7.41196,6.04875,class2
6.34293,8.85753,class2
1.46253,3.10788,class1
5.84146,8.33021,class2
7.97315,8.84785,class2
7.55464,7.35184,class2
8.3505,8.96454,class2
1.56639,3.87696,class1
3.35656,2.95279,class1
7.20391,6.0121,class2
2.92481,4.4683,class1
3.51267,0.964716,class1
1.65914,5.382,class1
7.16698,7.41693,class2
3.52327,3.28803,class1
8.01246,6.54518,class2
6.75177,8.20883,class2
7.83477,10.6364,class2
3.83202,0.778568,class1
6.76263,9.44382,class2
1.20298,4.29309,class1
6.46083,10.336,class2
6.82623,6.98409,class2
2.86202,2.57403,class1
2.91807,1.56338,class1
1.34373,3.64666,class1
1.07226,5.13503,class1
7.71674,8.75708,class2
8.12178,9.33685,class2
6.4974,7.52553,class2
2.01031,3.87547,class1
1.40675,2.91982,class1
3.25589,1.164,class1
3.13847,4.91527,class1
6.99449,7.38709,class2
2.45081,4.4333,class1
6.02674,9.52868,class2
6.3373,8.62484,class2
7.03125,4.53787,class2
6.7856,8.36429,class2
2.30954,3.64307,class1
6.6078,8.40399,class2
2.38483,4.12931,class1
2.39124,3.72836,class1
0.468782,4.33974,class1
2.74808,2.5211,class1
7.07821,6.36371,class2
1.80068,1.78444,class1
1.72753,5.22576,class1
2.06922,2.6614,class1
3.00923,2.3342,class1
1.12588,2.17035,class1
9.13535,7.07379,class2
6.7372,8.32595,class2
2.50943,2.96924,class1
6.82844,8.4669,class2
7.20654,6.5509,class2
8.20217,11.788,class2
6.74372,6.67889,class2
2.48997,1.2274,class1
7.44901,7.803,class2
6.81587,6.15037,class2
1.09671,3.29164,class1
8.72519,9.02718,class2
8.4171,7.71138,class2
6.7523,8.2066,class2
5.79483,9.04406,class2
8.53513,9.05336,class2
6.29306,7.9152,class2
5.73177,9.31194,class2
1.41719,4.96603,class1
3.74626,6.24795,class1
1.42875,3.52614,class1
0.407907,2.82907,class1
7.85306,7.47201,class2
2.45187,3.18641,class1
1.87822,1.8977,class1
8.04773,8.95947,class2
4.85737,7.08812,class2
6.88298,10.2353,class2
0.286405,3.1587,class1
6.48643,9.36284,class2
8.15922,9.6334,class2
7.37491,8.34199,class2
2.56018,5.52066,class1
3.23148,-0.211493,class1
3.31173,6.12937,class1
3.30368,6.1617,class1
-0.100042,5.32322,class1
1.64575,3.20301,class1
7.77076,9.17064,class2
2.05832,2.20514,class1
4.88764,4.7847,class1
1.96792,2.24455,class1
3.62074,2.7503,class1
6.8554,8.44411,class2
2.43995,3.04792,class1
2.38927,1.97872,class1
3.9779,1.98628,class1
7.75267,6.349,class2
2.91303,3.4211,class1
7.35481,7.63135,class2
3.5338,1.41896,class1
2.62267,3.44661,class1
6.53538,8.01909,class2
3.93519,3.77374,class1
7.73987,4.6714,class2
7.55073,8.52266,class2
6.24339,10.09,class2
6.63682,5.77893,class2
1.30143,1.07473,class1
2.43752,2.98352,class1
1.98823,1.70968,class1
3.08771,3.93422,class1
6.09243,8.10145,class2
7.91976,7.2442,class2
2.17755,3.87361,class1
6.22251,6.61233,class2
5.56732,6.61113,class2
1.422,1.81715,class1
6.39433,7.74491,class2
7.90972,9.30572,class2
6.38878,6.227,class2
6.37264,7.77225,class2
1.67316,1.95908,class1
2.41126,2.36141,class1
2.69414,4.01863,class1
1.64842,3.72111,class1
1.47222,3.46064,class1
7.30639,9.8592,class2
2.17853,6.56692,class1
6.64579,7.65538,class2
6.22622,6.78212,class2
2.11851,0.411322,class1
1.53659,4.94492,class1
6.7282,6.77115,class2
2.68324,3.89516,class1
6.13727,6.71455,class2
1.66659,3.53653,class1
7.23555,7.49104,class2
1.75308,2.43796,class1
6.5724,10.0489,class2
2.29484,4.80544,class1
8.65926,7.67049,class2
3.11736,3.74018,class1
6.77103,7.98956,class2
7.81391,7.30237,class2
7.26452,9.30513,class2
7.68422,8.63579,class2
2.1688,3.9858,class1
7.80313,9.13933,class2
8.03122,8.13854,class2
7.55351,7.22262,class2
0.548964,2.64017,class1
1.19949,3.59852,class1
6.71141,9.48189,class2
1.06637,3.36112,class1
7.47566,8.11765,class2
2.55253,1.43605,class1
0.600979,5.08628,class1
6.87446,9.23774,class2
2.48628,3.22854,class1
5.1708,9.29675,class2
2.19218,0.731759,class1
5.9933,8.49576,class2
7.14846,9.63655,class2
5.93086,7.33268,class2
7.14404,7.10376,class2
5.33587,9.09405,class2
7.24311,7.26721,class2
5.81369,8.52396,class2
5.87073,6.73929,class2
7.10869,5.43705,class2
5.02117,8.05164,class2
2.16784,3.98079,class1
6.73077,8.78879,class2
7.9931,8.28608,class2
3.91074,-0.00816839,class1
0.806212,4.95867,class1
1.32717,5.44729,class1
7.34686,7.29744,class2
7.36623,8.46906,class2
7.63119,9.46006,class2
0.864721,1.93332,class1
2.2923,3.10884,class1
1.75063,3.33758,class1
0.537372,4.22754,class1
-0.341905,2.50995,class1
8.27833,6.94758,class2
7.36217,9.30398,class2
0.958942,3.45301,class1
6.81589,8.21818,class2
6.48113,9.96153,class2
8.16501,5.69425,class2
1.58359,0.494053,class1
5.52345,8.15334,class2
5.67169,9.13707,class2
2.19995,1.26344,class1
9.29722,7.99694,class2
7.93224,8.09666,class2
2.71192,4.00892,class1
2.12344,3.3049,class1
6.69268,9.24384,class2
2.04584,4.61658,class1
5.11701,9.02817,class2
6.58997,8.03692,class2
5.2662,-1.42494,class1
7.25764,10.9616,class2
8.38138,7.72091,class2
7.25221,11.6387,class2
7.17582,7.00107,class2
5.72471,5.61301,class2
0.451522,5.89085,class1
-0.258354,3.09179,class1
2.92393,0.369536,class1
9.23868,9.69948,class2
8.72575,8.12575,class2
2.95944,1.25981,class1
0.073001,2.50812,class1
7.46014,7.17497,class2
2.87343,4.86718,class1
1.70741,1.84732,class1
1.1873,3.47649,class1
2.59536,1.29438,class1
5.24123,7.80113,class2
1.52893,2.37881,class1
8.01597,10.4583,class2
2.68775,2.01833,class1
2.29749,3.58716,class1
1.42289,5.30015,class1
2.68296,5.4731,class1
0.836604,0.239445,class1
3.67231,0.479288,class1
2.01791,3.19401,class1
6.0244,8.26565,class2
7.82928,5.83907,class2
1.12165,3.17563,class1
1.32321,5.41454,class1
1.76027,4.74842,class1
7.84363,8.49452,class2
2.93744,2.30343,class1
3.20779,2.74007,class1
4.53835,1.784,class1
2.2778,2.95298,class1
6.23621,8.60611,class2
5.99392,6.81296,class2
7.39705,9.96829,class2
0.654498,1.6585,class1
6.55489,7.71822,class2
0.828109,4.54378,class1
6.51884,7.21645,class2
7.98945,7.31096,class2
2.37138,1.39975,class1
2.82812,3.52724,class1
7.73902,8.07244,class2
1.35437,1.37189,class1
4.31371,7.63506,class2
0.919222,5.55081,class1
8.72992,6.90259,class2
7.57342,4.98122,class2
5.59431,8.75777,class2
6.64781,8.78792,class2
2.49484,1.94277,class1
6.4394,5.89885,class2
1.02951,2.44402,class1
8.34575,7.06535,class2
5.62723,8.08467,class2
6.93621,4.31008,class2
6.02956,10.3786,class2
7.37062,8.33713,class2
6.93441,6.59456,class2
1.72154,1.88618,class1
7.08823,9.06084,class2
7.78255,9.58853,class2
7.37246,8.79308,class2
7.34874,6.46444,class2
1.94511,4.11852,class1
2.39189,1.74862,class1
3.20325,-0.157046,class1
5.88007,5.53473,class2
3.54454,3.45598,class1
0.640572,0.629769,class1
2.32756,2.35363,class1
7.56817,8.03259,class2
7.60411,7.4581,class2
1.46299,2.12367,class1
2.25043,3.85965,class1
1.80758,0.986693,class1
7.6706,9.86429,class2
7.04324,7.20144,class2
1.98214,3.51213,class1
7.77494,6.23015,class2
7.89986,10.4649,class2
8.67019,7.37338,class2
7.54899,7.00148,class2
1.96743,4.50872,class1
6.94608,10.3085,class2
2.75159,2.76553,class1
2.91955,3.09651,class1
7.98812,7.89864,class2
5.51767,6.18715,class2
7.35148,6.13595,class2
3.85416,2.41649,class1
8.60431,5.81719,class2
5.50835,6.07981,class2
2.89278,3.80598,class1
6.24974,10.3642,class2
1.15243,3.3114,class1
3.38032,-0.0636653,class1
3.39641,0.763792,class1
3.08398,4.87498,class1
6.26018,8.43212,class2
1.90814,4.45356,class1
8.27054,7.72438,class2
8.05969,5.58945,class2
1.31383,1.66897,class1
2.77825,4.77863,class1
1.57783,2.98427,class1
4.7835,7.54239,class2
1.87419,2.77014,class1
6.6214,7.078,class2
2.14579,3.39288,class1
1.78683,3.08444,class1
4.60477,8.96012,class2
6.45068,6.03374,class2
9.54668,7.84448,class2
6.86174,8.59526,class2
6.34586,9.28639,class2
3.33989,3.25585,class1
6.52153,8.02705,class2
0.573564,4.94641,class1
7.38096,6.74834,class2
5.3961,7.25824,class2
1.05204,-0.731232,class1
7.16262,7.9613,class2
7.00757,8.16213,class2
7.36042,8.61059,class2
7.45391,7.0767,class2
1.42587,1.26275,class1
3.67659,5.73705,class1
6.34606,7.65267,class2
1.59021,2.56657,class1
5.71191,9.68363,class2
5.88895,8.6107,class2
2.08673,3.61273,class1
7.06924,6.4561,class2
2.62519,2.67995,class1
5.93888,7.79133,class2
7.19944,7.23269,class2
1.74687,2.12889,class1
2.35846,6.15352,class1
2.77945,3.48818,class1
2.26141,2.56459,class1
7.17978,12.3256,class2
1.15616,3.34676,class1
7.12963,7.91652,class2
6.69926,7.48946,class2
8.62547,7.71214,class2
5.40155,8.80212,class2
6.69514,8.20644,class2
1.21272,1.8614,class1
7.1786,7.19814,class2
8.67025,9.51423,class2
6.90369,8.55964,class2
7.22761,8.69539,class2
7.56429,9.14919,class2
2.11342,4.55893,class1
6.121,5.60556,class2
7.23461,8.9837,class2
1.93786,3.38333,class1
-0.443249,2.97585,class1
3.37793,4.89988,class1
7.11731,9.329,class2
0.71023,3.70119,class1
2.79637,4.69259,class1
7.82728,7.09346,class2
1.5991,1.38382,class1
2.71744,4.07085,class1
6.50818,9.26962,class2
1.77442,3.79487,class1
4.67508,7.40862,class2
6.4078,8.18034,class2
7.0687,6.62112,class2
1.87,4.20836,class1
5.96349,10.3602,class2
6.70344,6.73907,class2
4.73445,7.83676,class2
6.75328,8.19644,class2
1.77239,1.76005,class1
0.570894,5.0274,class1
6.80696,8.32666,class2
2.40519,3.72269,class1
1.96988,2.03178,class1
7.56819,7.63822,class2
2.22083,3.76531,class1
6.35932,9.55125,class2
5.8499,8.49152,class2
2.3774,3.03079,class1
5.81452,8.59928,class2
2.67867,4.23603,class1
1.19846,2.73071,class1
6.00237,10.1933,class2
1.31116,2.34275,class1
0.579468,3.77246,class1
6.7219,11.0907,class2
1.2579,7.79086,class1
6.84098,10.4102,class2
7.88132,8.78905,class2
6.34878,8.85044,class2
6.94524,8.93119,class2
1.97285,1.01285,class1
3.20011,2.43867,class1
2.58235,1.99956,class1
7.09903,7.68403,class2
0.942097,3.89103,class1
3.64838,1.41266,class1
6.62674,6.69897,class2
3.19293,3.09559,class1
5.86862,8.45825,class2
6.84348,7.45506,class2
2.3083,1.49591,class1
2.77828,3.11293,class1
1.42965,2.46806,class1
7.10907,6.11411,class2
3.0717,1.80104,class1
2.31785,4.17275,class1
3.01799,1.54471,class1
2.90194,3.79566,class1
8.9421,6.06134,class2
0.677255,2.35314,class1
7.87512,7.07217,class2
3.45841,2.60938,class1
2.10686,4.84771,class1
0.928938,1.49812,class1
1.05355,0.363018,class1
6.64382,7.21986,class2
0.777407,3.129,class1
2.39993,3.4813,class1
2.24083,2.56089,class1
6.8196,7.09804,class2
6.96826,8.88981,class2
1.53473,0.0516986,class1
0.413509,1.39882,class1
6.7905,9.79464,class2
1.33515,2.20259,class1
6.35551,6.55019,class2
6.50094,6.91586,class2
6.19822,6.57209,class2
5.67408,6.97651,class2
2.59786,2.61293,class1
7.68393,7.49605,class2
1.14747,1.76407,class1
3.19286,2.70378,class1
3.52075,3.26811,class1
2.55038,5.01804,class1
6.86061,9.40383,class2
2.16746,1.97705,class1
1.68024,3.5801,class1
7.5167,8.95932,class2
2.62771,3.26886,class1
8.04388,6.55765,class2
2.69425,3.5651,class1
0.779746,1.69687,class1
1.99442,1.33032,class1
8.59651,7.31873,class2
1.99715,2.99497,class1
8.9737,8.1587,class2
7.93307,9.0545,class2
6.57362,9.37382,class2
9.60813,9.53464,class2
6.82047,8.95192,class2
1.93184,1.67386,class1
6.18477,8.70318,class2
4.42865,8.94314,class2
6.90794,8.13608,class2
6.32074,8.3753,class2
7.72469,10.2455,class2
6.11431,8.28369,class2
2.97862,3.95298,class1
7.21934,7.22281,class2
2.64868,1.79757,class1
8.03871,7.38599,class2
1.32598,2.72264,class1
1.05266,3.47337,class1
6.81939,10.7295,class2
7.89082,7.61087,class2
7.08117,7.37217,class2
6.32256,7.3919,class2
6.45888,5.40114,class2
6.6036,8.74875,class2
1.22977,1.97985,class1
7.17952,6.72955,class2
2.48299,3.35306,class1
4.07834,4.11219,class1
0.171813,2.35637,class1
5.9933,9.20074,class2
0.857572,0.511558,class1
0.904175,2.50989,class1
1.12023,0.707314,class1
3.56508,1.87046,class1
1.83626,3.77913,class1
1.78313,1.91453,class1
8.20885,6.92268,class2
7.17088,8.65302,class2
1.24376,3.81709,class1
2.846,2.78061,class1
0.845449,1.3504,class1
7.07079,10.2637,class2
1.60917,4.64744,class1
6.2979,8.75435,class2
2.80287,5.51739,class1
3.30562,1.51497,class1
7.48205,6.47363,class2
8.88398,5.87104,class2
1.56979,0.786797,class1
2.60935,2.07375,class1
2.87,0.743865,class1
1.65972,2.99189,class1
0.597731,3.08385,class1
2.34026,3.69349,class1
1.15928,2.07986,class1
0.184497,3.8954,class1
6.77197,5.97643,class2
6.33497,9.87236,class2
2.69521,3.29149,class1
1.62724,4.86816,class1
7.04207,6.94717,class2
